instance_name	LB	OPT	best_overall	best_IC	best_BC	best_MB-Pairing	best_MB-WFD
class8_500_5_1	205	250	250	250	251	250	250
class8_500_5_2	202	250	250	250	250	250	250
class8_500_5_3	208	250	250	250	250	250	250
class8_500_5_4	206	250	250	250	250	250	250
class8_500_5_5	204	250	250	250	250	250	250
class8_500_5_6	205	250	250	250	250	250	250
class8_500_5_7	208	250	250	250	250	250	250
class8_500_5_8	210	250	250	250	250	250	250
class8_500_5_9	206	250	250	250	250	250	250
class8_20_10_0	15	15	15	15	15	15	15
class8_20_10_1	13	13	13	13	13	13	13
class8_20_10_2	13	13	13	13	13	13	13
class8_20_10_3	11	11	11	11	11	11	11
class8_20_10_4	16	16	16	16	16	16	16
class8_20_10_5	13	13	13	13	14	14	13
class8_20_10_6	14	14	14	14	14	15	14
class8_20_10_7	14	14	14	14	14	14	14
class8_20_10_8	16	16	16	16	16	16	16
class8_20_10_9	14	14	14	14	14	14	14
class8_40_10_0	23	23	23	23	24	24	23
class8_40_10_1	23	23	23	23	25	25	24
class8_40_10_2	23	23	23	23	23	24	23
class8_40_10_3	21	22	22	22	23	23	22
class8_40_10_4	23	24	24	24	24	24	24
class8_40_10_5	27	28	28	28	28	28	28
class8_40_10_6	23	23	23	23	23	23	23
class8_40_10_7	23	23	24	24	24	25	25
class8_40_10_8	22	22	22	22	23	23	23
class8_40_10_9	22	22	22	22	22	22	22
class8_60_10_0	32	33	34	34	34	34	34
class8_60_10_1	26	31	31	31	31	31	31
class8_60_10_2	30	31	32	32	33	34	32
class8_60_10_3	34	34	34	35	34	35	36
class8_60_10_4	31	32	33	33	33	34	33
class8_60_10_5	30	32	33	33	34	34	34
class8_60_10_6	38	38	38	38	38	38	39
class8_60_10_7	28	30	31	31	32	32	31
class8_60_10_8	28	31	31	31	32	33	32
class8_60_10_9	29	32	32	32	32	35	33
class8_120_10_0	50	60	61	61	63	62	61
class8_120_10_1	55	61	61	61	64	65	62
class8_120_10_2	51	61	61	61	63	65	61
class8_120_10_3	50	60	60	60	62	62	61
class8_120_10_4	53	62	62	62	63	63	62
class8_120_10_5	50	60	60	60	61	62	61
class8_120_10_6	58	60	61	61	63	64	63
class8_120_10_7	53	61	61	61	64	64	61
class8_120_10_8	52	62	63	63	67	67	63
class8_120_10_9	59	60	62	62	64	65	63
class8_250_10_0	105	125	125	125	127	126	126
class8_250_10_1	104	125	125	125	127	128	125
class8_250_10_2	107	125	125	125	127	127	125
class8_250_10_3	105	125	125	125	128	128	125
class8_250_10_4	103	125	125	125	126	127	125
class8_250_10_5	107	126	126	126	129	130	126
class8_250_10_6	106	125	125	125	127	129	125
class8_250_10_7	104	125	125	125	126	126	125
class8_250_10_8	102	125	125	125	126	127	125
class8_250_10_9	103	125	125	125	126	126	125
class8_500_10_0	205	250	250	250	251	251	250
class8_500_10_1	205	250	250	250	251	251	250
class8_500_10_2	205	250	250	250	251	254	250
class8_500_10_3	208	250	250	250	250	252	250
class8_500_10_4	210	250	250	250	251	252	250
class8_500_10_5	206	250	250	250	251	251	250
class8_500_10_6	209	250	250	250	250	252	250
class8_500_10_7	205	250	250	250	251	252	250
class8_500_10_8	209	250	250	250	251	251	250
class8_500_10_9	206	250	250	250	251	253	250
class9_20_3_0	13	14	14	14	14	14	14
class9_20_3_1	13	14	14	14	14	14	14
class9_20_3_2	16	16	16	16	16	16	16
class9_20_3_3	13	14	14	14	14	14	14
class9_20_3_4	13	13	13	13	13	13	13
class9_20_3_5	12	13	13	13	13	13	13
class9_20_3_6	13	14	14	14	14	14	14
class9_20_3_7	12	14	14	14	14	14	14
class9_20_3_8	12	13	13	13	13	13	13
class9_20_3_9	13	13	13	13	13	13	13
class9_40_3_0	21	22	22	22	22	23	22
class9_40_3_1	26	26	26	26	27	27	26
class9_40_3_2	20	21	21	21	21	21	21
class9_40_3_3	24	24	24	24	24	24	24
class9_40_3_4	19	22	22	22	22	22	23
class9_40_3_5	20	22	22	22	22	22	22
class9_40_3_6	23	25	25	25	25	26	25
class9_40_3_7	20	21	21	21	22	22	22
class9_40_3_8	18	20	20	20	21	21	21
class9_40_3_9	22	22	22	22	22	22	22
class9_60_3_0	36	36	36	36	36	36	36
class9_60_3_1	33	35	35	35	35	35	35
class9_60_3_2	28	30	31	31	31	31	31
class9_60_3_3	35	38	38	38	38	38	38
class9_60_3_4	30	33	34	34	34	34	34
class9_60_3_5	30	33	33	33	33	34	33
class9_60_3_6	33	36	36	36	36	37	36
class9_60_3_7	35	36	36	36	36	36	36
class9_60_3_8	29	29	30	30	30	30	30
class9_60_3_9	27	30	31	31	31	31	31
class9_120_3_0	55	59	60	60	60	60	60
class9_120_3_1	63	66	67	67	67	67	67
class9_120_3_2	56	63	64	64	64	65	64
class9_120_3_3	55	62	64	64	65	65	64
class9_120_3_4	58	59	60	60	60	61	60
class9_120_3_5	64	64	64	64	64	65	64
class9_120_3_6	60	62	62	62	62	62	62
class9_120_3_7	53	59	59	60	60	59	60
class9_120_3_8	65	66	67	67	67	67	67
class9_120_3_9	64	68	68	68	68	68	68
class9_250_3_0	115	127	130	130	131	130	130
class9_250_3_1	120	130	131	131	131	132	132
class9_250_3_2	109	120	123	123	124	124	123
class9_250_3_3	112	121	123	123	123	123	123
class9_250_3_4	110	120	123	123	123	124	124
class9_250_3_5	111	119	122	122	123	123	123
class9_250_3_6	109	120	123	124	124	123	124
class9_250_3_7	112	121	125	125	125	126	125
class9_250_3_8	110	121	124	124	126	126	125
class9_250_3_9	121	127	129	129	130	130	130
class9_500_3_0	223	248	253	253	254	254	253
class9_500_3_1	214	230	239	239	239	239	240
class9_500_3_2	213	235	243	243	243	244	243
class9_500_3_3	214	236	244	245	244	244	246
class9_500_3_4	228	254	258	258	258	258	258
class9_500_3_5	216	233	239	240	239	240	240
class9_500_3_6	220	236	243	243	243	244	243
class9_500_3_7	222	240	247	247	247	247	247
class9_500_3_8	226	240	246	246	246	247	247
class9_500_3_9	222	245	250	250	251	251	251
class9_20_5_0	12	14	14	14	14	14	14
class9_20_5_1	15	15	15	15	15	15	15
class9_20_5_2	14	14	14	14	14	14	14
class9_20_5_3	13	14	14	14	14	14	14
class9_20_5_4	12	13	13	13	13	13	13
class9_20_5_5	10	11	11	11	11	11	11
class9_20_5_6	17	17	17	17	17	17	17
class9_20_5_7	11	12	12	12	12	12	12
class9_20_5_8	13	14	14	14	14	14	14
class9_20_5_9	12	13	13	13	13	13	13
class9_40_5_0	23	26	26	26	26	26	26
class9_40_5_1	21	23	23	23	23	23	23
class9_40_5_2	26	26	26	26	26	26	26
class9_40_5_3	21	23	23	23	23	23	23
class9_40_5_4	18	21	21	21	22	22	21
class9_40_5_5	21	23	23	23	23	24	24
class9_40_5_6	23	23	23	23	23	23	23
class9_40_5_7	22	23	23	23	24	25	24
class9_40_5_8	24	25	25	25	25	25	25
class9_40_5_9	22	23	23	23	24	24	23
class9_60_5_0	33	35	35	35	35	35	35
class9_60_5_1	27	32	33	33	33	34	33
class9_60_5_2	30	33	33	33	33	33	33
class9_60_5_3	34	35	36	36	36	36	36
class9_60_5_4	33	34	34	34	34	35	34
class9_60_5_5	26	31	32	32	32	32	32
class9_60_5_6	31	33	34	34	34	34	34
class9_60_5_7	31	33	33	33	33	34	33
class9_60_5_8	31	32	32	32	32	33	32
class9_60_5_9	31	34	34	34	34	34	34
class9_120_5_0	52	60	61	61	62	62	62
class9_120_5_1	60	64	65	65	65	66	65
class9_120_5_2	59	63	65	65	65	65	65
class9_120_5_3	58	63	65	65	65	66	65
class9_120_5_4	58	61	63	63	64	64	64
class9_120_5_5	61	64	65	65	66	67	66
class9_120_5_6	51	58	61	61	62	62	62
class9_120_5_7	53	58	60	60	60	61	61
class9_120_5_8	57	61	62	62	63	63	63
class9_120_5_9	56	64	65	66	65	66	66
class9_250_5_0	106	121	125	126	125	127	126
class9_250_5_1	117	129	133	133	134	135	133
class9_250_5_2	105	118	124	124	124	124	125
class9_250_5_3	116	125	129	129	131	131	130
class9_250_5_4	104	120	125	126	126	125	127
class9_250_5_5	100	116	121	121	122	122	122
class9_250_5_6	102	117	123	123	124	124	124
class9_250_5_7	102	115	120	121	120	121	122
class9_250_5_8	103	122	128	128	128	129	129
class9_250_5_9	103	116	122	122	122	122	123
class9_500_5_0	205	231	243	244	243	244	244
class9_500_5_1	196	224	237	237	237	238	238
class9_500_5_2	208	237	248	248	248	249	248
class9_500_5_3	203	233	243	244	243	243	245
class9_500_5_4	219	239	249	249	249	249	250
class9_500_5_5	222	240	250	250	251	252	250
class9_500_5_6	209	235	247	247	248	248	248
class9_500_5_7	208	233	245	246	245	246	247
class9_500_5_8	211	242	251	251	252	252	252
class9_500_5_9	210	238	249	250	249	250	251
class9_20_10_0	15	16	16	16	16	16	16
class9_20_10_1	13	15	15	15	15	15	15
class9_20_10_2	12	12	12	12	13	13	13
class9_20_10_3	12	13	13	13	13	13	13
class9_20_10_4	12	12	12	12	12	13	12
class9_20_10_5	11	12	12	12	12	12	12
class9_20_10_6	15	16	16	16	16	16	16
class9_20_10_7	12	14	14	14	14	14	14
class9_20_10_8	13	14	14	14	14	14	14
class9_20_10_9	14	15	15	15	15	15	15
class9_40_10_0	25	25	25	25	26	26	26
class9_40_10_1	25	27	27	27	27	27	27
class9_40_10_2	24	25	25	25	26	26	25
class9_40_10_3	26	26	26	26	26	26	26
class9_40_10_4	25	25	25	26	25	25	26
class9_40_10_5	21	24	24	24	24	25	25
class9_40_10_6	20	21	22	22	22	22	22
class9_40_10_7	25	26	26	26	26	26	26
class9_40_10_8	22	23	23	23	23	23	23
class9_40_10_9	22	24	24	24	24	24	24
class9_60_10_0	36	37	37	37	38	39	37
class9_60_10_1	31	33	33	33	34	34	34
class9_60_10_2	29	34	35	35	35	35	35
class9_60_10_3	36	38	38	38	39	39	39
class9_60_10_4	31	34	35	35	35	36	35
class9_60_10_5	29	33	34	34	34	34	34
class9_60_10_6	30	34	34	34	34	34	35
class9_60_10_7	32	33	33	33	34	34	34
class9_60_10_8	32	36	37	37	37	37	37
class9_60_10_9	26	31	32	32	32	32	32
class9_120_10_0	52	61	63	63	63	63	63
class9_120_10_1	51	57	60	60	60	61	60
class9_120_10_2	61	64	66	66	67	67	66
class9_120_10_3	68	69	70	70	70	71	70
class9_120_10_4	57	61	63	63	64	64	63
class9_120_10_5	58	65	67	67	67	68	67
class9_120_10_6	57	64	66	66	66	67	66
class9_120_10_7	65	68	69	69	70	70	69
class9_120_10_8	54	59	62	62	62	62	62
class9_120_10_9	67	69	70	70	70	71	70
class9_250_10_0	96	119	127	127	127	127	128
class9_250_10_1	103	120	126	126	126	126	127
class9_250_10_2	108	121	127	127	127	128	127
class9_250_10_3	115	126	132	132	133	134	133
class9_250_10_4	100	118	125	126	125	125	126
class9_250_10_5	114	125	130	130	131	132	131
class9_250_10_6	110	124	129	129	129	129	130
class9_250_10_7	120	124	129	129	130	130	130
class9_250_10_8	122	130	133	133	135	134	134
class9_250_10_9	108	127	133	133	133	133	134
class9_500_10_0	199	232	246	247	246	246	248
class9_500_10_1	189	235	248	249	248	248	250
class9_500_10_2	205	237	249	252	249	250	252
class9_500_10_3	198	236	249	249	249	249	251
class9_500_10_4	206	237	249	249	250	250	251
class9_500_10_5	209	244	256	257	256	257	257
class9_500_10_6	212	243	255	256	255	256	257
class9_500_10_7	215	243	255	255	255	256	255
class9_500_10_8	202	241	254	255	254	255	256
class9_500_10_9	194	235	248	248	248	248	248
